You think about what you've learned regarding the civilian complaint.	你想起了你對民眾投訴的了解。
UNFOUNDED-\n   You find the complaint unfounded.\nEXONERATED-\n   Not believing the complainant, you exonerate the officer.\nSUSTAINED-\n   Based on the interview, you conclude that disciplinary action is necessary. You sustain the complaint against her.\nUNDETERMINED-\n   Feeling undecided based on the interview, you label the complaint undetermined.	不成立—\n   你認定該投訴不成立。\n無責—\n   你對申訴人的說法不信服，判決該警員無責。\n成立—\n   根據面談內容，你認為必須予以紀律處分。你判定對她的投訴成立。\n待定—\n   對面談結果感到猶豫不決，你將該投訴標示為待定。
You leave the complaint on the Lieutenant's desk.	你把投訴書留在中尉的桌上。
You can take the cop off the street, but you can't take the street out of the cop, eh Sonny?	你可以把警察拉下街道，但拉不掉警察心裡的街道，對吧 Sonny？
Oh well, it's getting stuffy in here anyway. Time to roll.	算了，這裡悶得要命。該出門巡邏了。
You remove a requisition form for a "computer access card." from the basket.	你從籃子裡拿出一份「電腦進出卡」的申請表。
You remove a form from the basket.	你從籃子裡拿出一份表格。
It's a departmental "Disciplinary Action Form" with a note attached.	這是一份部門的「紀律處分表」，附帶一張便條。
The note from the Lieutenant reads...	中尉的便條寫著…
"Bonds, please interview Officer Pat Morales regarding a complaint. The complainant alleges that the officer used profanity and verbally abused him during the issuing of a citation. Determine disciplinary action, if any, based on your interview. Leave this form on my desk when you're done."	「Bonds，請訪談 Pat Morales 警員關於一項投訴。申訴人宣稱該警員在開罰單時用了粗言穢語並言語辱罵他。根據你的訪談決定是否需要紀律處分。完成後把這份表格留在我的桌上。」
Nothing's in there to take.	裡面沒什麼好拿的。
The In/Out basket appears to have something in it.	進出籃看起來裡面有東西。
The In/Out basket is empty.	進出籃是空的。
This is for memos, requests and files.	這是放備忘錄、申請單和檔案的。
You are in homicide division now. Use the your computer there.	你現在在重案組。使用那裡的電腦。
Your computer is already turned on.	你的電腦已經開著。
You are in homicide division now. Use your desk there.	你現在在重案組。使用那裡的辦公桌。
You are in homicide division now. Use the phone there.	你現在在重案組。使用那裡的電話。
Use your own desk.	使用你自己的辦公桌。
Don't mess with the Lieutenant's stuff.	別碰中尉的東西。
Now why would you want to take a garbage can?	你為什麼要拿垃圾桶？
There's nothing even remotely interesting on that bulletin board.	布告欄上沒有什麼有意思的東西。
There's nothing you need in the file drawers.	檔案抽屜裡沒有你需要的東西。
You are in homicide division now. Your new desk and chair are there.	你現在在重案組。你的新辦公桌和椅子在那裡。
Why would you want to sit on that hard visitor's chair when you can sit on your own comfy one?	你為什麼要坐那張硬的訪客椅？你有自己舒服的椅子。
You have your own chair. Leave the Lieutenant's alone.	你有自己的椅子。別動中尉的。
You prefer to catch the criminals - let the lawyers read all that crap.	你還是喜歡抓罪犯—那些法律文件就讓律師去讀吧。
You need a computer access card first.	你得先有一張電腦進出卡。
You insert your computer access card.	你插入你的電腦進出卡。
I'll catch up with you later, Sonny.	我等一下再跟你聯絡，Sonny。
You pick up and read the message...	你拿起並讀著訊息…
Bonds, a Carla Reed called for you. Said she saw the newspaper article about Marie.	Bonds，一個叫 Carla Reed 的人來找你。她說她看到了關於 Marie 的報紙報導。
Better get on over there. I think she may have something for you.	最好趕快過去。我想她也許有什麼要告訴你。
Strange address though. 325 South Second St. That's the old industrial park.	不過地址滿奇怪的。South Second 街 325 號。那是舊工業區。
Sonny, Dr. Wagner called and would like you to stop by the hospital.	Sonny，Wagner 醫生來過電話，希望你去醫院一趟。
You pick up a message from the Captain.	你拿起警監的訊息。
Sonny, drive out to the 300 block of W. Rose. There's a murder victim that you better have a look at.	Sonny，開車去 W. Rose 300 街區。有具命案現場，你最好去看一下。
You remove the subpoena.	你取下傳票。
"You are commanded to appear in the Lytton Municipal Court as a witness in the case of People VS. Juan Ruiz."	「你奉令在 Lytton 市法院出庭，作為人民訴 Juan Ruiz 一案的證人。」
You remember that you cited Mr. Ruiz for impeding traffic.	你想起你曾因妨礙交通的罪名開罰單給 Ruiz 先生。
The note reads:"Sonny, Dr. Wagner called again to remind you that it is important for you to see Marie every day."	便條上寫著：「Sonny，Wagner 醫生再次來電提醒你，重要的是你每天都要去看 Marie。」
Afternoon, Bonds!	午安，Bonds！
Hey, Sonny. I'm goin' to the locker room. If ya get lonely, just holler, eh? Oh, and don't let anybody mess with my stuff.	嘿，Sonny。我要去置物櫃室。如果你覺得無聊，就喊我啦，好嗎？對了，別讓人亂動我的東西。
I was just on my way to the locker room. I'll be back in a minute, if you need me.	我正要去置物櫃室。如果你需要我，我馬上就回來。
We got a call for a homicide at the 300 block of west Rose. I'll meet you in the garage.	我們收到西 Rose 300 街區有命案的通報。我在停車庫跟你會合。
Gotta take care of some woman stuff Bonds. Be right back.	得去處理點女人的事情，Bonds。馬上回來。
Yo Bonds! Be back in a sec.	呦，Bonds！一下子就回來。
Sergeant, don't you think you'd better get back out on the streets where you belong?	警佐，你不覺得應該回到街上去嗎？
Sergeant Bonds. Good to see you. Sorry I can't talk. Got an Internal Affairs meeting, and I have to finish writing this report.	警佐 Bonds。很高興見到你。抱歉我不能談。我有內部事務部門的會議，還得完成這份報告。
Welcome back, Bonds.	歡迎回來，Bonds。
I'm sorry to hear about your wife, Marie.	很遺憾聽說你的妻子 Marie 出事了。
I'm assigning you to her case, since I know you won't be able to concentrate on anything else.	我指派你負責她的案子，因為我知道你無法專注在其他事情上。
Marie's case number is 199144.	Marie 的案號是 199144。
You might want to review another stabbing case to see if there are any similarities.	你可能想檢查另一起刺殺案件，看看有沒有類似的地方。
That case number is 199137.	那個案號是 199137。
By the way, I want to introduce you to your new partner.	對了，我想介紹你給你的新搭檔認識。
Officer Bonds, meet Officer Pat Morales, your new partner.	警員 Bonds，認識一下警員 Pat Morales，你的新搭檔。
Oh no, not you!?	噢不，不會是你吧！？
Hey, Bonds. Looks like we're stuck together, eh?	嘿，Bonds。看來我們要湊在一起了，是吧？
Sorry if I've been a little rough around the edges lately. I'm not so bad once you get to know me.	如果我最近有點粗魯的話抱歉。一旦你認識我，就知道我不是那麼壞。
